,ARO Accession,Model Name,ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,Protein Accession,DNA Accession,PMID,PMID Count,PCA1,PCA2,Cluster
2864,ARO:3004544,mphJ,mphJ,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphJ,BAA03776.1,D16251.1,29317655;29259290,2.0,-0.4141881113243527,0.007194190753004167,0
2865,ARO:3004541,mphK,mphK,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphK,BAA03776.1,D16251.1,29317655,1.0,-0.4141881113243527,0.007194190753004167,0
2866,ARO:3003072,mphL,mphL,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphL,BAA03776.1,D16251.1,29317655;25059531,2.0,-0.4141881113243527,0.007194190753004167,0
2867,ARO:3003767,mphM,mphM,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphM,BAA03776.1,D16251.1,29317655;25059531,2.0,-0.4141881113243527,0.007194190753004167,0
2868,ARO:3004542,mphN,mphN,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphN,BAA03776.1,D16251.1,29317655;24362420,2.0,-0.4141881113243527,0.007194190753004167,0
2869,ARO:3004543,mphO,mphO,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,mphO,BAA03776.1,D16251.1,29317655;22509370,2.0,-0.4141881113243527,0.007194190753004167,0
2870,ARO:3007050,mreA,mreA,major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,mreA,AMD83542.1,KT852971.1,9420045,1.0,0.5566962000322091,0.8171841373190807,1
2871,ARO:3003839,Mrx,Mrx,macrolide phosphotransferase (MPH),macrolide antibiotic,antibiotic inactivation,Mrx,BAA03776.1,D16251.1,16339607,1.0,-0.4141881113243527,0.007194190753004167,0
2872,ARO:3003950,msbA,msbA,ATP-binding cassette (ABC) antibiotic efflux pump,nitroimidazole antibiotic,antibiotic efflux,msbA,XP_753111.1,XM_748018.1,27499013;12195740;12358070;19678712,4.0,0.5541175820786375,0.7735825415060787,1
2873,ARO:3003718,MSI-1,MSI-1,MSI beta-lactamase,carbapenem,antibiotic inactivation,MSI-1,AJP77057.1,KP109676.1,26482314,1.0,-0.4371838697608921,-0.03642524797878714,0
2874,ARO:3003719,MSI-OXA,MSI-OXA,MSI-OXA family beta-lactamase,carbapenem,antibiotic inactivation,MSI-OXA,AJP77058.1,KP109676.1,26482314,1.0,-0.4371838697608921,-0.03642524797878714,0
2875,ARO:3000251,msrA,msrA,msr-type ABC-F protein,macrolide antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target protection,msrA,AAL73129.1,AF227521.1,15914491,1.0,0.4788078677207247,0.4198283718626493,2
2876,ARO:3002818,msrB,msrB,msr-type ABC-F protein,macrolide antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target protection,msrB,AAL73129.1,AF227521.1,1426997,1.0,0.4788078677207247,0.4198283718626493,2
2877,ARO:3002819,msrC,msrC,msr-type ABC-F protein,macrolide antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target protection,msrC,AAL73129.1,AF227521.1,11120975,1.0,0.4788078677207247,0.4198283718626493,2
2878,ARO:3003109,msrE,msrE,msr-type ABC-F protein,macrolide antibiotic;streptogramin antibiotic,antibiotic target protection,msrE,AAL73129.1,AF227521.1,23114767,1.0,0.47978845525433433,0.4219061738590911,2
2879,ARO:3005087,msrF,msrF,msr-type ABC-F protein,macrolide antibiotic;streptogramin antibiotic,antibiotic target protection,msrF,AAL73129.1,AF227521.1,32122903,1.0,0.47978845525433433,0.4219061738590911,2
2880,ARO:3007042,msr(G),msr(G),msr-type ABC-F protein,macrolide antibiotic;streptogramin antibiotic,antibiotic target protection,msr(G),AAL73129.1,AF227521.1,33118027,1.0,0.47978845525433433,0.4219061738590911,2
2881,ARO:3005088,msrH,msrH,msr-type ABC-F protein,macrolide antibiotic;streptogramin antibiotic,antibiotic target protection,msrH,AAL73129.1,AF227521.1,32122903,1.0,0.47978845525433433,0.4219061738590911,2
2883,ARO:3000816,mtrA,mtrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,mtrA,WP_001985623.1,NC_010410.1,10417654,1.0,0.5566962000322091,0.8171841373190807,1
2884,ARO:3000810,mtrC,mtrC,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,mtrC,WP_001985623.1,NC_010410.1,14500476,1.0,0.5566962000322091,0.8171841373190807,1
2885,ARO:3000811,mtrD,mtrD,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,mtrD,WP_001985623.1,NC_010410.1,14500476;9245801,2.0,0.5566962000322091,0.8171841373190807,1
2886,ARO:3000812,mtrE,mtrE,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,mtrE,WP_001985623.1,NC_010410.1,14500476,1.0,0.5566962000322091,0.8171841373190807,1
2887,ARO:3000817,mtrR,mtrR,major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,antibacterial free fatty acids;macrolide antibiotic,antibiotic efflux,mtrR,BAB36671.1,BA000007.3,7773394,1.0,0.5557171905795806,0.7793647528552629,1
2890,ARO:3000843,MUS-1,MUS-1,MUS beta-lactamase,carbapenem;penicillin beta-lactam,antibiotic inactivation,MUS-1,AAN63647.1,AF441286.1,12384365,1.0,-0.507822579986925,-0.057586183019989,0
2891,ARO:3003842,MUS-2,MUS-2,MUS beta-lactamase,carbapenem;penicillin beta-lactam,antibiotic inactivation,MUS-2,AAN63647.1,AF441286.1,26257915,1.0,-0.507822579986925,-0.057586183019989,0
2892,ARO:3004073,MuxA,MuxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic,antibiotic efflux,MuxA,WP_001985623.1,NC_010410.1,19713238,1.0,0.5574225883539788,0.7851362590720244,1
2893,ARO:3004074,MuxB,MuxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic,antibiotic efflux,MuxB,WP_001985623.1,NC_010410.1,19713238,1.0,0.5574225883539788,0.7851362590720244,1
2894,ARO:3004075,MuxC,MuxC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic,antibiotic efflux,MuxC,WP_001985623.1,NC_010410.1,19713238,1.0,0.5574225883539788,0.7851362590720244,1
2895,ARO:3004069,MvaT,MvaT,resistance-nodulation-cell division (RND) antibiotic efflux pump,diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic,antibiotic efflux,MvaT,WP_001985623.1,NC_010410.1,16448502,1.0,0.559138485477615,0.7909938838690813,1
2896,ARO:3007476,Mycobacterium abscessus atpE with mutation conferring resistance to bedaquiline,Mycobacterium abscessus atpE with mutation conferring resistance to bedaquiline,antibiotic resistant ATP synthase,diarylquinoline antibiotic,antibiotic target alteration,Mabs_atpE_BDQ,ABC24999.1,DQ306899.1,36988496,1.0,0.8609543974594971,-0.4792054705169104,3
2897,ARO:3004164,Mycobacterium avium 23S rRNA with mutation conferring resistance to clarithromycin,Mycobacterium avium 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target alteration,Mavi_23S_CLR,,NZ_CP015910.2,8592991,1.0,0.886287936970919,-0.5145976324204639,3
2898,ARO:3007473,Mycobacterium avium gyrA with mutation conferring resistance to fluoroquinolone,Mycobacterium avium gyrA with mutation conferring resistance to fluoroquinolone,fluoroquinolone resistant gyrA,fluoroquinolone antibiotic;nybomycin-like antibiotic,antibiotic target alteration,Mavi_gyrA_FLO,AJF82744.1,CP010781.1,37067420,1.0,0.877983947669652,-0.502664738357439,3
2899,ARO:3004167,Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to azithromycin,Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to azithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target alteration,Mint_23S_AZM,,NZ_CP015910.2,8192472,1.0,0.886287936970919,-0.5145976324204639,3
2900,ARO:3004166,Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to clarithromycin,Mycobacterium intracellulare 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target alteration,Mint_23S_CLR,,NZ_CP015910.2,8192472,1.0,0.886287936970919,-0.5145976324204639,3
2901,ARO:3004168,Mycobacterium kansasii 23S rRNA with mutation conferring resistance to clarithromycin,Mycobacterium kansasii 23S rRNA with mutation conferring resistance to clarithromycin,23S rRNA with mutation conferring resistance to macrolide antibiotics,glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target alteration,Mkan_23S_CLR,,NZ_CP015910.2,9635911,1.0,0.886287936970919,-0.5145976324204639,3
2902,ARO:3003389,Mycobacterium leprae folP with mutation conferring resistance to dapsone,Mycobacterium leprae folP with mutation conferring resistance to dapsone,dapsone resistant dihydropteroate synthase folP,sulfonamide antibiotic;sulfone antibiotic,antibiotic target alteration,Mlep_folP_DAO,CAC29732.1,AL450380.1,11709358;15603834;21115799,3.0,0.8648968006472013,-0.48103044682889046,3
2903,ARO:3003298,Mycobacterium leprae gyrA conferring resistance to fluoroquinolones,Mycobacterium leprae gyrA conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrA,fluoroquinolone antibiotic;nybomycin-like antibiotic,antibiotic target alteration,Mlep_gyrA_FLO,AJF82744.1,CP010781.1,15603834,1.0,0.877983947669652,-0.502664738357439,3
2904,ARO:3003304,Mycobacterium leprae gyrB conferring resistance to fluoroquinolones,Mycobacterium leprae gyrB conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrB,aminocoumarin antibiotic;fluoroquinolone antibiotic,antibiotic target alteration,Mlep_gyrB_FLO,ADK13120.1,CP001666.1,23071850,1.0,0.8662603417105941,-0.4863735791470139,3
2905,ARO:3003284,Mycobacterium leprae rpoB mutations conferring resistance to rifampicin,Mycobacterium leprae rpoB mutations conferring resistance to rifampicin,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),peptide antibiotic;rifamycin antibiotic,antibiotic target alteration;antibiotic target replacement,Mlep_rpoB_RIF,CAB11883.2,AL009126.3,15603834,1.0,0.3934445701764048,0.1990625903436972,2
2906,ARO:3003481,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16S_AMK,,NR_044732.2,;35944069;30337678;9593173,4.0,0.9072635096345372,-0.5462976422505155,3
2907,ARO:3004853,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to capreomycin,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to capreomycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16S_CAP,,NR_044732.2,;35944069;30337678;24953243,4.0,0.9072635096345372,-0.5462976422505155,3
2908,ARO:3003436,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16S_KAN,,NR_044732.2,;35944069;30337678;9574680;9244267,5.0,0.9072635096345372,-0.5462976422505155,3
2909,ARO:3003480,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to streptomycin,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to streptomycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16S_STR,,NR_044732.2,;35944069;35072512;30337678;8192448;18541729;8913445;7934937;9244267,9.0,0.9072635096345372,-0.5462976422505155,3
2910,ARO:3003437,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,16s rRNA with mutation conferring resistance to peptide antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16S_VIO,,U00096.1,9244267,1.0,0.9072635096345372,-0.5462976422505155,3
2911,ARO:3007536,Mycobacterium tuberculosis 16S rRNA (rrnS) mutation conferring resistance to amikacin,Mycobacterium tuberculosis 16S rRNA (rrnS) mutation conferring resistance to amikacin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16rrnS_AMK,,NR_044732.2,35944069;37224060,2.0,0.9072635096345372,-0.5462976422505155,3
2912,ARO:3007537,Mycobacterium tuberculosis 16S rRNA (rrnS) mutation conferring resistance to kanamycin,Mycobacterium tuberculosis 16S rRNA (rrnS) mutation conferring resistance to kanamycin,16s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic,antibiotic target alteration,Mtub_16rrnS_KAN,,NR_044732.2,35944069;37224060,2.0,0.9072635096345372,-0.5462976422505155,3
2913,ARO:3004937,Mycobacterium tuberculosis 23S rRNA mutation conferring resistance to capreomycin,Mycobacterium tuberculosis 23S rRNA mutation conferring resistance to capreomycin,23s rRNA with mutation conferring resistance to aminoglycoside antibiotics,aminoglycoside antibiotic;glycopeptide antibiotic;lincosamide antibiotic;macrolide antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic,antibiotic target alteration,Mtub_23S_CAP,,NC_000962.3,30337678;16857584,2.0,0.860076386324784,-0.47803127600122547,3
2914,ARO:3004951,Mycobacterium tuberculosis aftA mutations confer resistance to ethambutol,Mycobacterium tuberculosis aftA mutations confer resistance to ethambutol,ethambutol resistant aftA,polyamine antibiotic,antibiotic target alteration,Mtub_aftA_EMB,NP_218309.1,NC_000962.3,30337678;29084750;23995136,3.0,0.8666165510796779,-0.4837081807158954,3
2915,ARO:3004921,Mycobacterium tuberculosis ahpC mutations confer resistance to isoniazid,Mycobacterium tuberculosis ahpC mutations confer resistance to isoniazid,Isoniazid resistant ahpC,isoniazid-like antibiotic,antibiotic target alteration,Mtub_ahpC_INH,NP_216944.1,NC_000962.3,35944069;30337678;8830260,3.0,0.8729588866319089,-0.4945445562301996,3
2916,ARO:3004945,Mycobacterium tuberculosis ald mutations confer resistance to cycloserine,Mycobacterium tuberculosis ald mutations confer resistance to cycloserine,cycloserine resistant ald,cycloserine-like antibiotic,antibiotic target alteration,Mtub_ald_DCS,NP_217296.1,NC_000962.3,30337678;27064254,2.0,0.86183420306604,-0.4803854473397764,3
2917,ARO:3004947,Mycobacterium tuberculosis alr with mutation conferring resistance to cycloserine,Mycobacterium tuberculosis alr with mutation conferring resistance to cycloserine,cycloserine resistant alr,cycloserine-like antibiotic,antibiotic target alteration,Mtub_alr_DCS,NP_217940.1,NC_000962.3,30337678;28971867,2.0,0.86183420306604,-0.4803854473397764,3
2919,ARO:3004957,Mycobacterium tuberculosis clpC1 with mutation conferring resistance to pyrazinamide,Mycobacterium tuberculosis clpC1 with mutation conferring resistance to pyrazinamide,pyrazinamide resistant clpC1,pyrazine antibiotic,antibiotic target alteration,Mtub_clpC1_PZA,YP_177995.1,NC_000962.3,30337678;33722890;28271875,3.0,0.8689379145017799,-0.4900386517102985,3
2920,ARO:3004941,Mycobacterium tuberculosis ddlA mutations confer resistance to cycloserine,Mycobacterium tuberculosis ddlA mutations confer resistance to cycloserine,cycloserine resistant ddlA,cycloserine-like antibiotic,antibiotic target alteration,Mtub_ddlA_DCS,NP_217497.1,NC_000962.3,30337678;28231674,2.0,0.86183420306604,-0.4803854473397764,3
2921,ARO:3007661,Mycobacterium tuberculosis ddn mutation conferring resistance to nitroimidazole antibiotics,Mycobacterium tuberculosis ddn mutation conferring resistance to nitroimidazole antibiotics,antibiotic resistant Mycobacterium tuberculosis nitroreductase,nitroimidazole antibiotic,antibiotic target alteration,Mtub_ddn_MULT,NP_218064.1,NC_000962.3,;35944069;36409105,3.0,0.8581667050514661,-0.48074000736192674,3
2922,ARO:3004918,Mycobacterium tuberculosis eccB5 conferring resistance to fluoroquinolones,Mycobacterium tuberculosis eccB5 conferring resistance to fluoroquinolones,fluoroquinolone resistant eccB5,fluoroquinolone antibiotic,antibiotic target alteration,Mtub_eccB5_FLO,NP_216298.1,NC_000962.3,30337678;34161790,2.0,0.94853277631643,-0.29435984796979736,3
2923,ARO:3004919,Mycobacterium tuberculosis eccC5 conferring resistance to fluoroquinolones,Mycobacterium tuberculosis eccC5 conferring resistance to fluoroquinolones,fluoroquinolone resistant eccC5,fluoroquinolone antibiotic,antibiotic target alteration,Mtub_eccC5_FLO,YP_007410461.1,NC_000962.3,30337678,1.0,0.94853277631643,-0.29435984796979736,3
2924,ARO:3004963,Mycobacterium tuberculosis eis mutations confer resistance to kanamycin,Mycobacterium tuberculosis eis mutations confer resistance to kanamycin,kanamycin resistant eis,aminoglycoside antibiotic,antibiotic target alteration,Mtub_eis_KAN,NP_216932.2,NC_000962.3,;35944069;30337678;19906990,4.0,0.7980094900658067,-0.5272135848970024,3
2925,ARO:3003453,Mycobacterium tuberculosis embA mutant conferring resistance to ethambutol,Mycobacterium tuberculosis embA mutant conferring resistance to ethambutol,ethambutol resistant embA,polyamine antibiotic,antibiotic target alteration,Mtub_embA_EMB,NP_218311.1,NC_000962.3,35944069;30337678;10639358,3.0,0.8666165510796779,-0.4837081807158954,3
